rev_id	needs_review	reason
13726354	False	trusted group
13848599	True	NULL
15191680	False	trusted edits
14750024	False	trusted group
14428404	True	NULL
14066426	True	reverted edit
15110337	False	trusted edits
15081139	False	trusted edits
14059488	False	trusted group
15069327	False	trusted edits
14347927	False	trusted edits
13963290	True	NULL
15064109	False	trusted edits
13977790	True	blocked user
14568785	True	NULL
14776348	False	trusted edits
15549088	True	NULL
14119135	True	NULL
14890652	True	NULL
14237349	False	trusted edits
13666859	True	reverted edit
14943849	True	reverted edit
13691523	True	NULL
13858733	True	reverted edit
14400120	True	NULL
14913546	True	NULL
13825608	False	trusted group
13717652	False	trusted group
15322756	True	NULL
15546826	False	trusted group
13969563	False	trusted group
13698802	False	trusted edits
14236845	True	blocked user
14176852	True	NULL
15193921	False	trusted edits
14619656	False	trusted edits
13827389	True	NULL
14849287	True	NULL
15335271	False	trusted group
15575105	True	reverted edit
15088361	True	NULL
14432113	True	reverted edit
14406543	True	NULL
13879560	False	trusted group
15316623	True	NULL
15212191	False	trusted edits
14037536	False	trusted group
14979037	False	trusted edits
14277532	False	trusted edits
15721170	True	NULL
14159084	False	trusted group
14506576	False	trusted edits
13755372	False	trusted group
14337558	False	trusted edits
14576839	False	trusted edits
13948900	True	reverted edit
14205177	False	trusted edits
14010466	True	NULL
15128223	False	trusted edits
13688346	True	reverted edit
14018258	False	trusted group
13699838	True	NULL
15041844	True	NULL
15565360	True	reverted edit
14053224	True	NULL
14574194	False	trusted edits
15136967	True	NULL
14823246	True	NULL
14181433	True	NULL
14827883	True	NULL
14460755	False	trusted edits
14574225	True	reverted edit
15418553	False	trusted edits
14872435	True	NULL
13750429	True	reverted edit
15245527	False	trusted edits
15458162	False	trusted edits
13728518	True	reverted edit
14371537	True	reverted edit
14677688	False	trusted edits
15228376	False	trusted edits
14072577	True	reverted edit
15356374	False	trusted edits
15194699	False	trusted edits
13921193	False	trusted group
14896108	False	trusted edits
15479384	False	trusted edits
14716096	False	trusted edits
15319215	True	NULL
13862759	True	NULL
14958633	True	NULL
14173341	False	trusted group
14983063	True	reverted edit
15026792	True	NULL
14482286	False	trusted edits
14531378	False	trusted edits
15587737	False	trusted group
14960774	True	NULL
14050258	True	reverted edit
14442111	False	trusted edits
13674185	True	NULL
14955339	False	trusted group
14951088	False	trusted group
14357209	False	trusted edits
14728579	False	trusted edits
13713139	True	reverted edit
14472740	False	trusted edits
15390866	False	trusted edits
13976761	True	NULL
14111265	True	NULL
14788995	False	trusted edits
13908939	True	NULL
15063407	False	trusted edits
13846446	True	NULL
14568748	True	reverted edit
15673104	False	trusted group
15347868	True	reverted edit
15526146	True	NULL
14161723	True	NULL
15250507	False	trusted edits
15282988	True	NULL
15456329	False	trusted edits
14879401	True	NULL
14055892	True	NULL
13677361	True	NULL
15274264	True	NULL
14031047	True	reverted edit
15700164	False	trusted edits
15438006	False	trusted edits
14951463	True	NULL
13710123	True	NULL
13923564	False	trusted group
14895709	True	NULL
15708130	True	reverted edit
14138601	False	trusted edits
14023632	False	trusted edits
15585066	False	trusted group
14282078	False	trusted edits
13926391	False	trusted group
14734631	False	trusted group
14051474	True	NULL
14150127	True	NULL
15190234	False	trusted edits
15185989	False	trusted edits
13964943	False	trusted edits
15161444	False	trusted edits
14530282	False	trusted edits
15174946	False	trusted edits
14774121	False	trusted edits
14575737	True	NULL
15365083	False	trusted edits
13882306	False	trusted group
15139226	True	NULL
14853489	True	NULL
14970970	False	trusted edits
14370952	True	reverted edit
15133598	True	NULL
13745881	True	NULL
15409580	False	trusted edits
14142067	False	trusted edits
14956980	True	reverted edit
15068108	False	trusted edits
13670967	True	reverted edit
15423363	False	trusted edits
13814935	False	trusted group
14399770	True	NULL
15680135	True	NULL
15474801	False	trusted edits
14231925	True	NULL
15633757	False	trusted group
15035069	False	trusted edits
14980771	True	NULL
14758320	False	trusted edits
14264798	False	trusted edits
13867636	True	NULL
15179415	False	trusted edits
13908950	False	trusted group
15492349	False	trusted edits
15008346	False	trusted edits
15139644	True	NULL
14085414	True	NULL
14627855	False	trusted edits
15609839	False	trusted group
15068587	False	trusted edits
15600816	False	trusted group
14792499	False	trusted edits
15635466	False	trusted group
15289193	False	trusted edits
15716721	True	NULL
13845761	False	trusted edits
14442058	True	NULL
13797199	True	NULL
15670037	False	trusted edits
14778318	False	trusted edits
13735245	True	NULL
14060518	True	NULL
14308467	False	trusted edits
15324913	True	NULL
14809129	False	trusted edits
13740870	True	NULL
13954233	True	blocked user
14075920	True	NULL
13846678	True	reverted edit
15167973	False	trusted edits
14180389	True	NULL
14849942	True	NULL
15511110	False	trusted edits
14285844	False	trusted edits
14520866	True	NULL
14295231	False	trusted edits
13678255	False	trusted edits
13959517	True	NULL
15189926	False	trusted edits
13758241	True	reverted edit
14243682	False	trusted edits
13710103	True	NULL
15218388	False	trusted edits
13935135	False	trusted group
15360255	False	trusted edits
14625483	False	trusted edits
13760835	True	reverted edit
14016747	False	trusted group
14382469	False	trusted edits
15090778	True	NULL
14199950	False	trusted group
14623899	False	trusted edits
15132807	False	trusted edits
14864296	True	NULL
15357286	True	blocked user
14646677	False	trusted edits
14055023	True	NULL
13785670	False	trusted group
14071067	True	reverted edit
14873888	True	NULL
13945303	True	NULL
15708491	False	trusted group
14776047	False	trusted edits
14379051	True	NULL
14916774	True	NULL
13733671	True	reverted edit
15064439	False	trusted edits
15416602	False	trusted edits
15019465	False	trusted edits
13984010	True	NULL
14074151	True	NULL
14784917	False	trusted edits
14430182	True	NULL
15090565	True	reverted edit
14571645	True	NULL
14711797	False	trusted edits
14082032	True	reverted edit
13738870	True	NULL
14268402	False	trusted edits
14122296	True	NULL
13808577	True	NULL
13797519	True	NULL
15126800	True	NULL
14223124	True	NULL
14844867	False	trusted edits
14917502	True	NULL
15111842	True	NULL
14548628	False	trusted edits
14198531	False	trusted edits
13947423	True	NULL
13698381	True	NULL
14121172	True	NULL
13863546	True	NULL
15689872	True	blocked user
13702285	True	NULL
15677784	True	reverted edit
13750646	True	NULL
14816986	False	trusted group
13694126	True	NULL
14221117	True	NULL
13820060	True	NULL
15703258	True	NULL
13827471	True	NULL
14218378	False	trusted group
14429124	True	NULL
14855447	True	NULL
15040238	True	NULL
15644166	False	trusted group
14653098	False	trusted edits
13669562	True	NULL
14109014	True	NULL
14212921	True	NULL
15713944	True	NULL
14883091	True	NULL
15640467	False	trusted group
14040562	True	NULL
14366773	False	trusted edits
13860024	True	NULL
14436357	True	NULL
13724499	True	NULL
15618596	False	trusted group
13706892	False	trusted group
14831111	False	trusted edits
13828734	True	NULL
14655133	False	trusted edits
14936180	True	NULL
14198088	False	trusted edits
14969927	True	NULL
14093366	True	reverted edit
14571097	True	NULL
14058356	True	NULL
14385160	False	trusted edits
14209580	True	reverted edit
15178185	False	trusted edits
15547191	False	trusted group
14140851	False	trusted edits
13675429	True	NULL
13678571	True	NULL
13671600	False	trusted edits
15238139	False	trusted edits
14346405	False	trusted edits
14391055	True	reverted edit
13869348	True	NULL
13849355	True	NULL
15328314	False	trusted edits
14872227	True	reverted edit
13679397	True	NULL
14687128	False	trusted edits
13674512	True	NULL
14153307	False	trusted edits
15683357	False	trusted edits
14110263	False	trusted edits
14396840	True	blocked user
14671835	False	trusted edits
14982380	True	NULL
14031977	False	trusted group
14310707	False	trusted edits
13840499	False	trusted edits
14395054	False	trusted edits
14022715	True	NULL
13908814	True	NULL
14972361	True	NULL
14071817	True	NULL
14607385	False	trusted edits
13976103	True	reverted edit
14386751	False	trusted edits
15496426	False	trusted edits
15718122	True	reverted edit
14001309	True	NULL
15328324	True	reverted edit
13664636	True	reverted edit
14976628	True	reverted edit
13690124	False	trusted edits
14406985	True	NULL
15581324	False	trusted group
14694833	True	NULL
14344119	False	trusted edits
13737433	True	NULL
15591214	False	trusted group
13958965	False	trusted group
13795632	False	trusted group
14848454	False	trusted edits
15245982	False	trusted edits
14714477	False	trusted edits
14437422	True	NULL
13674138	True	NULL
13978987	True	reverted edit
14827032	False	trusted group
14614505	True	blocked user
13863234	True	NULL
14657727	False	trusted edits
14327167	False	trusted edits
13916955	False	trusted group
13846759	True	NULL
14946978	False	trusted edits
15106668	False	trusted edits
14915791	False	trusted edits
13748426	True	NULL
14955540	False	trusted edits
14900504	True	NULL
14671996	False	trusted edits
14860072	True	NULL
15289684	False	trusted edits
13698260	False	trusted group
15254909	True	reverted edit
15176831	False	trusted edits
14916859	True	NULL
14740278	False	trusted edits
14983328	True	NULL
14963672	True	reverted edit
14883181	True	reverted edit
14231176	False	trusted edits
14610578	False	trusted edits
15613883	True	reverted edit
14898488	True	NULL
13880152	False	trusted group
15374958	False	trusted edits
14493012	False	trusted edits
13750626	True	NULL
14574639	True	NULL
15377481	False	trusted group
14066272	True	reverted edit
15164993	False	trusted edits
14319511	False	trusted edits
13742607	False	trusted edits
15275883	True	reverted edit
14127217	False	trusted edits
14168545	False	trusted group
15279002	True	NULL
14865593	True	NULL
14368759	False	trusted edits
14642705	False	trusted edits
14288095	False	trusted edits
15453680	False	trusted edits
14854328	True	NULL
13815752	True	NULL
14881364	True	NULL
15521247	False	trusted edits
14761384	False	trusted edits
13978171	True	NULL
15676530	True	NULL
14684249	False	trusted edits
13745576	True	NULL
14876275	False	trusted edits
14410571	False	trusted edits
13850893	False	trusted edits
15682343	True	reverted edit
15231885	False	trusted edits
13861836	True	NULL
15645023	False	trusted group
15215033	False	trusted edits
14099298	True	NULL
15519482	False	trusted edits
13985762	True	NULL
14988520	True	NULL
15400590	False	trusted edits
15075815	False	trusted edits
14550004	False	trusted edits
15590435	False	trusted group
14232978	False	trusted edits
14878981	True	NULL
14185127	True	NULL
15681447	False	trusted edits
14142144	False	trusted edits
13815418	True	reverted edit
14922640	False	trusted edits
15267601	True	NULL
14946923	True	NULL
13809709	True	reverted edit
14060105	True	reverted edit
14378807	True	blocked user
15666233	False	trusted edits
15115699	False	trusted group
14560109	False	trusted edits
14699154	False	trusted group
15148871	True	NULL
13802353	True	NULL
14917954	False	trusted group
13705907	True	NULL
15005048	False	trusted edits
15241224	True	NULL
14239625	True	NULL
15241186	False	trusted edits
15644542	False	trusted group
14053208	True	NULL
15416511	False	trusted edits
15377882	False	trusted group
15043306	True	reverted edit
13755589	False	trusted edits
14643029	False	trusted edits
14662828	False	trusted edits
13689823	True	NULL
14723239	False	trusted edits
13694728	True	reverted edit
15573238	True	NULL
15098198	False	trusted edits
14167519	True	NULL
14040970	True	NULL
13974691	True	NULL
15336941	True	NULL
14656427	False	trusted edits
15633113	False	trusted group
13681467	True	NULL
14233772	True	blocked user
15580606	False	trusted group
15672314	True	NULL
14163169	False	trusted edits
13958126	True	NULL
14400324	True	NULL
15155625	True	reverted edit
14887504	False	trusted edits
14068446	False	trusted edits
13901584	False	trusted group
14450865	False	trusted edits
15327165	True	NULL
15713777	True	reverted edit
14826679	True	blocked user
15696597	True	reverted edit
13668139	True	NULL
14167324	True	NULL
13990743	False	trusted group
15156911	False	trusted edits
14335156	False	trusted edits
14785434	False	trusted edits
14358016	False	trusted edits
14960669	True	blocked user
15209759	False	trusted edits
14432737	False	trusted edits
14370105	True	reverted edit
13683211	True	NULL
13957833	True	NULL
15275003	False	trusted edits
13766052	False	trusted group
14017924	True	blocked user
15594573	False	trusted group
15461981	False	trusted edits
14830604	False	trusted group
13913506	False	trusted group
14036273	True	reverted edit
15581694	False	trusted group
13956518	False	trusted edits
15345110	False	trusted group
14248851	True	NULL
14651297	False	trusted edits
14603174	False	trusted edits
15643442	False	trusted group
15703464	True	NULL
14695642	False	trusted edits
13843244	True	blocked user
15121292	False	trusted edits
14564217	False	trusted edits
14187490	True	reverted edit
15721761	True	NULL
14023955	True	reverted edit
15705736	True	NULL
13724805	False	trusted group
14166707	True	NULL
14811420	False	trusted edits
14003388	True	reverted edit
13820105	False	trusted edits
14517394	False	trusted edits
14890493	True	NULL
14270654	False	trusted edits
13814339	False	trusted group
14204268	True	NULL
14982342	False	trusted edits
14008287	True	NULL
15316735	True	NULL
14968900	False	trusted group
15688851	False	trusted edits
14876313	False	trusted edits
15560418	False	trusted group
14006093	False	trusted group
14819659	True	NULL
14236754	False	trusted edits
14885243	True	NULL
14033208	True	reverted edit
14463252	False	trusted edits
14393755	False	trusted group
15302876	False	trusted edits
14809625	False	trusted edits
14395173	False	trusted edits
14146300	True	NULL
14394570	False	trusted group
14455310	False	trusted edits
15573393	True	NULL
13682888	True	NULL
13974490	True	NULL
14416126	True	NULL
14878869	True	reverted edit
13857170	True	reverted edit
15158683	False	trusted edits
15392818	False	trusted edits
14837861	False	trusted group
13756067	False	trusted edits
13862428	False	trusted group
14483548	False	trusted edits
14687007	False	trusted edits
14253501	False	trusted edits
15508953	False	trusted edits
13961124	False	trusted edits
15361525	False	trusted edits
13824268	False	trusted group
14391756	True	NULL
15366390	False	trusted group
13992837	True	NULL
14327136	False	trusted edits
14438266	False	trusted edits
14960621	False	trusted edits
13980333	False	trusted group
13984336	True	NULL
13827400	True	NULL
14266367	False	trusted edits
15272144	True	NULL
15543856	False	trusted group
13718997	False	trusted group
14870474	True	NULL
15371786	True	NULL
13807540	False	trusted edits
14829047	True	NULL
14177046	True	NULL
13754441	True	NULL
14550014	False	trusted edits
14691317	True	reverted edit
14631820	False	trusted edits
14578376	False	trusted edits
15360806	False	trusted group
15411342	True	blocked user
14876093	True	NULL
14958824	False	trusted edits
14072006	True	reverted edit
14249082	True	NULL
15549797	True	reverted edit
14429434	False	trusted group
14159025	True	NULL
13677584	True	NULL
15582500	False	trusted group
15724818	True	NULL
15362567	False	trusted edits
14197621	True	NULL
15613192	False	trusted group
13810781	True	NULL
14309348	False	trusted edits
14156133	False	trusted edits
14185253	True	NULL
14178551	False	trusted edits
15021689	False	trusted edits
15614020	False	trusted group
14041099	True	NULL
14735573	False	trusted edits
14201704	True	NULL
14205678	True	NULL
13765787	False	trusted group
14689938	True	NULL
15196959	False	trusted edits
14444492	False	trusted edits
14009755	True	reverted edit
13680094	True	reverted edit
13910530	True	NULL
14639491	False	trusted edits
14351441	True	NULL
15345178	False	trusted group
13734633	False	trusted group
15089258	True	reverted edit
14540848	False	trusted edits
13982378	True	NULL
14866171	True	NULL
14463647	False	trusted edits
13683830	True	NULL
13701946	True	NULL
14231014	True	NULL
14181710	True	NULL
14749137	False	trusted edits
15475545	False	trusted edits
14848685	False	trusted edits
14393697	False	trusted edits
13702289	False	trusted edits
14822060	False	trusted group
15009904	True	NULL
13847057	True	NULL
14033057	False	trusted group
14916867	True	reverted edit
14085633	True	NULL
14153339	False	trusted edits
14024044	True	reverted edit
14319352	False	trusted edits
13961816	False	trusted group
14453129	False	trusted edits
14863982	False	trusted edits
14999510	False	trusted edits
14099608	False	trusted edits
13823935	True	NULL
14425115	False	trusted edits
13821735	False	trusted group
14028545	True	NULL
14393781	True	NULL
14232132	False	trusted edits
13871932	False	trusted group
14193217	False	trusted edits
13971285	True	NULL
14842310	False	trusted edits
14073314	True	reverted edit
15335628	False	trusted group
14157098	False	trusted edits
14245321	True	reverted edit
15406207	False	trusted edits
13669180	True	reverted edit
15570324	False	trusted group
13924097	False	trusted group
14587640	False	trusted edits
13813933	True	reverted edit
15688395	True	NULL
14200754	False	trusted group
14131844	False	trusted edits
13895847	False	trusted group
14942974	True	NULL
14828979	False	trusted edits
15609914	False	trusted group
14023913	True	reverted edit
15286435	True	NULL
14085645	True	NULL
14687017	False	trusted edits
15633348	False	trusted group
14238678	False	trusted edits
13724633	False	trusted edits
14245280	True	reverted edit
15378135	False	trusted edits
15431737	False	trusted edits
14772210	False	trusted edits
15124308	False	trusted edits
13849213	True	NULL
14876267	False	trusted edits
15586085	False	trusted group
14037364	False	trusted group
15411248	False	trusted edits
14937219	True	NULL
14043044	True	reverted edit
13894771	False	trusted group
14694650	False	trusted edits
15308539	False	trusted edits
15293752	False	trusted edits
15124434	False	trusted edits
14403861	True	NULL
14633861	False	trusted edits
14049896	False	trusted group
13876779	False	trusted group
14815842	False	trusted group
14400827	False	trusted group
14551008	False	trusted edits
13880878	False	trusted group
14412138	False	trusted edits
13812547	True	NULL
15247183	False	trusted edits
13666758	True	NULL
14198574	True	NULL
15458638	False	trusted edits
14435966	False	trusted edits
13913603	False	trusted group
14157573	False	trusted edits
15088887	False	trusted edits
15194012	True	NULL
14877695	True	reverted edit
13973993	True	NULL
14959589	False	trusted group
13954011	True	NULL
14604338	False	trusted edits
13705217	True	NULL
15319084	True	NULL
13725389	False	trusted edits
14941326	True	reverted edit
13831465	True	reverted edit
14880312	False	trusted edits
14803229	True	NULL
14986154	True	reverted edit
14887642	True	reverted edit
14976620	True	NULL
15009902	True	reverted edit
13714229	False	trusted edits
13744097	False	trusted edits
13713816	True	NULL
14850416	True	NULL
14019880	True	NULL
14056511	True	NULL
14209688	True	NULL
15221641	True	reverted edit
14640704	False	trusted edits
15409090	False	trusted edits
15207540	False	trusted edits
14926999	False	trusted group
14867140	True	reverted edit
15670991	False	trusted edits
15676511	True	NULL
15356645	True	reverted edit
14381920	True	NULL
14212691	True	NULL
14746764	False	trusted edits
14966025	True	reverted edit
14035628	False	trusted group
14815611	True	NULL
13954927	True	reverted edit
15255926	False	trusted edits
13713944	True	NULL
14950618	True	NULL
14011804	False	trusted edits
13698212	True	reverted edit
14931359	True	blocked user
14028657	True	NULL
13882910	False	trusted group
13964475	True	NULL
14036007	True	blocked user
13829559	True	NULL
13715912	True	NULL
14080392	True	NULL
15049643	False	trusted edits
14117163	True	NULL
14069651	True	NULL
14383106	True	reverted edit
15075030	False	trusted edits
15687874	True	NULL
15402373	False	trusted group
13845989	True	blocked user
14608339	False	trusted edits
14907980	True	NULL
15565592	True	NULL
15585191	False	trusted group
14185528	False	trusted group
14928605	False	trusted edits
14228255	True	NULL
13904206	False	trusted group
13811799	False	trusted group
14048662	False	trusted group
13801110	True	NULL
15350886	True	blocked user
15649599	False	trusted group
14126941	False	trusted edits
15143253	True	NULL
13668464	True	NULL
14914390	True	NULL
14008884	True	NULL
14170897	True	NULL
14698541	False	trusted group
14917596	True	NULL
15653221	False	trusted group
13757747	True	reverted edit
14537238	True	reverted edit
14226296	True	NULL
14888477	False	trusted edits
13802646	True	NULL
14127976	True	reverted edit
13836179	False	trusted group
14202114	False	trusted edits
15596184	False	trusted group
15686372	True	reverted edit
14099356	True	reverted edit
14932580	False	trusted edits
15419582	False	trusted group
14883050	True	reverted edit
14239451	True	NULL
14177505	False	trusted edits
15713745	True	blocked user
13921302	False	trusted group
15352527	False	trusted edits
15517279	False	trusted edits
15629770	False	trusted group
13735459	False	trusted edits
14192777	False	trusted edits
14417999	True	NULL
15462437	False	trusted edits
13964014	True	NULL
13905703	False	trusted group
14825858	True	NULL
13755891	False	trusted edits
14272265	False	trusted edits
15581505	True	NULL
15588565	False	trusted group
14582737	False	trusted edits
13983531	True	reverted edit
14485773	False	trusted edits
13820381	True	NULL
14985543	True	NULL
14056570	False	trusted edits
14444030	False	trusted edits
14671914	False	trusted edits
15580675	False	trusted group
13981869	True	NULL
14967753	True	NULL
14604349	False	trusted edits
15316024	False	trusted group
14946985	True	reverted edit
14914883	False	trusted group
13698336	True	NULL
14880266	True	NULL
15497635	False	trusted edits
14650096	False	trusted edits
14036831	False	trusted edits
14162753	True	NULL
14487786	False	trusted edits
14234061	True	NULL
15005628	False	trusted edits
15572849	False	trusted group
14611382	False	trusted edits
13855069	True	NULL
15489667	False	trusted edits
14971731	False	trusted edits
14777998	False	trusted edits
15362784	False	trusted edits
14654965	False	trusted edits
14633607	False	trusted edits
13815234	True	NULL
13746526	True	NULL
14894482	False	trusted group
14013764	False	trusted edits
15363073	False	trusted edits
15335204	False	trusted group
15723575	False	trusted group
15582779	False	trusted group
15580660	True	reverted edit
15608532	False	trusted group
13960304	True	NULL
14981343	True	reverted edit
15097549	False	trusted edits
13859545	True	reverted edit
15647027	False	trusted group
13843148	True	NULL
15421264	True	reverted edit
14174463	True	NULL
14756489	False	trusted edits
14435743	True	NULL
13882103	False	trusted group
14407062	True	NULL
15705334	False	trusted group
13823400	True	NULL
14329072	False	trusted edits
13917045	False	trusted group
14055863	True	NULL
15243392	False	trusted edits
15373268	False	trusted edits
14636956	False	trusted edits
15089613	True	NULL
15086926	True	NULL
14057631	True	NULL
15353579	False	trusted edits
14037975	True	NULL
14863898	True	NULL
15695035	True	NULL
13954338	False	trusted edits
14200347	False	trusted group
13855881	True	NULL
14008265	True	reverted edit
14222218	True	NULL
13955126	True	NULL
15005457	True	reverted edit
15505749	True	NULL
13973464	True	NULL
15373854	False	trusted group
15290702	False	trusted edits
13728480	False	trusted group
15178105	False	trusted edits
14438638	True	NULL
13687296	True	reverted edit
14866734	True	reverted edit
13956875	False	trusted edits
14041896	True	reverted edit
13963511	False	trusted group
15314775	False	trusted group
15409089	False	trusted edits
15176853	False	trusted edits
13713720	True	NULL
14981517	True	NULL
15464061	False	trusted group
14604481	False	trusted edits
15416962	False	trusted edits
15288276	False	trusted edits
13753549	True	NULL
13723065	False	trusted group
13991927	True	NULL
15090807	True	NULL
13908032	True	reverted edit
15710997	True	reverted edit
13713132	True	NULL
14202545	True	NULL
15675417	True	NULL
14372265	True	reverted edit
15072197	False	trusted edits
13756666	True	NULL
13949041	True	NULL
14471583	False	trusted edits
14081396	True	NULL
14934160	True	NULL
14160244	True	NULL
13946242	True	NULL
15649500	False	trusted group
14244965	True	reverted edit
14116200	False	trusted group
14079280	False	trusted edits
13720856	True	NULL
13848216	True	NULL
14378184	False	trusted group
15394135	False	trusted edits
13988680	True	NULL
13902459	False	trusted group
14409090	True	reverted edit
14018050	True	NULL
14936405	True	NULL
14312882	False	trusted edits
15015648	True	NULL
13848723	True	NULL
14448472	False	trusted edits
15676175	True	NULL
14681118	False	trusted edits
14175650	True	NULL
14420918	False	trusted edits
15242282	False	trusted edits
14931084	True	NULL
15510874	False	trusted group
14019872	True	NULL
14823890	True	blocked user
14229083	False	trusted edits
15401710	False	trusted edits
14440900	True	NULL
13686525	True	NULL
14870868	True	NULL
14182440	True	NULL
15141813	False	trusted group
14403430	True	NULL
13930480	False	trusted group
14926953	False	trusted group
14032989	False	trusted group
14369437	False	trusted edits
15466154	False	trusted edits
14819063	True	NULL
14440795	True	reverted edit
14907238	True	NULL
14334762	False	trusted edits
13682396	True	reverted edit
13882534	False	trusted group
15634601	False	trusted group
14251370	False	trusted edits
14892011	True	NULL
13797407	False	trusted edits
14079234	False	trusted edits
15156258	False	trusted edits
15512862	True	NULL
14088694	True	reverted edit
14930590	True	NULL
13990723	True	NULL
14189071	True	NULL
13800083	True	NULL
13837870	True	NULL
13708899	True	NULL
14779124	False	trusted edits
14198410	True	NULL
13943773	False	trusted group
15331301	False	trusted edits
15404585	False	trusted group
15716025	True	reverted edit
15352573	True	NULL
13957908	False	trusted edits
14387432	False	trusted edits
14926033	True	NULL
15675087	False	trusted group
14260715	False	trusted edits
14210811	True	reverted edit
15184752	False	trusted edits
14815296	False	trusted edits
14938783	True	reverted edit
15328328	True	NULL
14902225	True	NULL
15140394	True	NULL
13797518	True	NULL
14316022	False	trusted edits
15504953	False	trusted edits
15584394	False	trusted group
14461959	False	trusted edits
14839140	False	trusted edits
14204681	True	NULL
14500091	False	trusted edits
15369541	False	trusted edits
14937820	True	NULL
14039019	True	NULL
15378780	False	trusted edits
15363736	False	trusted edits
14898303	False	trusted edits
13684677	False	trusted edits
15097889	False	trusted edits
14983027	True	NULL
14850250	True	blocked user
14363893	True	reverted edit
14570578	True	NULL
14748910	False	trusted edits
13965417	True	NULL
14108875	True	NULL
13774842	False	trusted group
14507229	False	trusted edits
14920749	False	trusted group
15164499	False	trusted edits
15282494	True	NULL
14407044	True	NULL
14087658	True	NULL
14318635	False	trusted edits
15109646	False	trusted edits
13700739	False	trusted edits
13704511	True	NULL
14757798	False	trusted edits
15085179	True	NULL
13729602	True	reverted edit
14228404	True	NULL
13758167	True	NULL
14509362	False	trusted edits
14988844	False	trusted edits
13708241	True	NULL
14171337	False	trusted group
13708990	True	reverted edit
13960248	True	reverted edit
15470188	False	trusted edits
14445045	False	trusted edits
15317911	True	NULL
15685431	True	NULL
13990817	True	NULL
14416274	True	NULL
14575276	True	NULL
15198853	True	reverted edit
13796083	False	trusted group
15568421	True	NULL
13681919	True	NULL
14978608	False	trusted edits
15680213	True	reverted edit
14266860	False	trusted edits
15434191	False	trusted edits
14883324	True	NULL
13844422	True	NULL
15206180	False	trusted edits
13685628	False	trusted group
15686066	True	blocked user
15283051	False	trusted edits
15368683	False	trusted edits
14531234	False	trusted edits
15617082	True	NULL
14902371	True	reverted edit
13979536	True	NULL
14365313	False	trusted edits
15262095	False	trusted edits
14410680	True	NULL
14371023	False	trusted edits
14826924	True	NULL
14188806	True	NULL
13831609	True	NULL
15328707	False	trusted group
14008634	True	NULL
13844125	True	NULL
14223173	True	NULL
14828449	False	trusted group
15242280	False	trusted edits
15347160	True	reverted edit
14204297	True	NULL
14996680	False	trusted edits
14170215	True	NULL
14637958	False	trusted edits
15527102	False	trusted group
14013888	True	NULL
13961105	False	trusted group
15136555	False	trusted edits
14181441	True	NULL
15077061	False	trusted edits
14069020	True	NULL
14872156	True	NULL
14122607	True	NULL
15495690	False	trusted edits
13735326	True	reverted edit
15075999	True	NULL
15577666	False	trusted edits
13976863	True	NULL
14515196	False	trusted edits
15042540	False	trusted edits
13674477	True	reverted edit
14186873	False	trusted edits
14289818	True	reverted edit
14926615	True	NULL
14012910	True	reverted edit
14022728	False	trusted edits
13808201	False	trusted group
14415820	True	NULL
15713778	True	NULL
14232233	False	trusted edits
14487293	False	trusted group
14210905	True	NULL
14798314	True	NULL
13992907	True	NULL
15265324	False	trusted edits
15243076	False	trusted edits
14180750	True	NULL
14499752	False	trusted edits
15683484	True	NULL
14433805	False	trusted group
13703177	False	trusted group
15485284	False	trusted edits
15651580	True	NULL
15671879	True	NULL
15022531	False	trusted edits
13845824	True	NULL
13820873	True	NULL
14643758	True	reverted edit
13993835	True	NULL
15204178	False	trusted edits
14876169	True	reverted edit
13835726	False	trusted group
14885615	True	reverted edit
15699175	False	trusted edits
14747433	False	trusted edits
14059345	True	NULL
13831823	True	NULL
14776522	False	trusted edits
15345429	False	trusted group
14947312	True	NULL
13847806	True	NULL
13687790	True	NULL
14409556	True	NULL
14947405	True	NULL
13821239	True	NULL
15197025	False	trusted edits
14418056	True	NULL
15674436	False	trusted edits
15326773	False	trusted group
13686120	True	NULL
13747097	True	NULL
13801779	False	trusted group
14960551	False	trusted edits
14811618	False	trusted edits
15265006	False	trusted edits
13701892	True	NULL
14812349	False	trusted edits
15338441	False	trusted edits
13969316	True	NULL
14674705	False	trusted group
13793477	False	trusted group
13721288	False	trusted edits
13716267	False	trusted edits
15666150	False	trusted group
14659257	False	trusted edits
13800739	True	reverted edit
14402613	True	NULL
15686440	True	reverted edit
15717228	True	reverted edit
15223872	False	trusted edits
13852794	False	trusted edits
13952831	False	trusted group
13927965	False	trusted group
15632280	False	trusted edits
15061756	False	trusted edits
15705816	True	reverted edit
14567923	True	NULL
14512224	False	trusted edits
13840243	True	reverted edit
15700249	False	trusted edits
15195249	False	trusted edits
14561024	True	NULL
14479500	False	trusted edits
14998642	False	trusted edits
14035562	True	NULL
14928778	True	reverted edit
14087611	True	NULL
13866783	True	NULL
13979340	False	trusted edits
14690642	False	trusted group
13965357	True	NULL
14003373	True	NULL
15527911	False	trusted edits
14960493	True	blocked user
13728401	True	reverted edit
14788686	False	trusted edits
13947500	True	reverted edit
15011024	True	reverted edit
15549033	False	trusted group
15032437	False	trusted edits
13686571	True	NULL
13891870	False	trusted group
14763298	False	trusted edits
14662402	False	trusted edits
15582493	False	trusted group
14166320	False	trusted group
13967358	False	trusted group
13754958	False	trusted group
14517190	False	trusted edits
13935538	False	trusted group
