rev_id	needs_review	reason
13447954	True	NULL
13327688	False	trusted edits
13138864	False	trusted group
12547135	True	NULL
12539604	True	NULL
12684842	True	NULL
13333383	False	trusted group
12918149	True	NULL
13163358	True	NULL
12542895	True	NULL
13355456	True	NULL
12956836	False	trusted group
13038140	False	trusted edits
13002641	False	trusted group
13042246	True	NULL
13282986	False	trusted group
13341376	False	trusted edits
13197438	True	NULL
12782197	False	trusted group
12657198	True	reverted edit
12865506	True	NULL
12807888	False	trusted edits
13217679	True	reverted edit
13270590	True	NULL
12459891	True	reverted edit
13421914	False	trusted edits
12704636	False	trusted edits
13416692	False	trusted group
12631151	True	NULL
12800824	True	reverted edit
12455023	False	trusted group
12754914	False	trusted edits
13156209	False	trusted edits
12854498	True	NULL
12936318	True	NULL
12566895	True	NULL
13236433	False	trusted group
12484315	False	trusted group
12902600	True	NULL
13265118	True	NULL
12594506	True	NULL
13379873	True	NULL
12462293	True	reverted edit
12679508	False	trusted edits
13035992	True	NULL
13332279	False	trusted edits
12569138	False	trusted edits
13001288	False	trusted edits
12778403	False	trusted edits
13475366	True	NULL
12685256	False	trusted edits
13410957	False	trusted group
12803234	False	trusted edits
13515672	True	NULL
13178394	False	trusted group
12458630	False	trusted group
12789897	True	NULL
13404485	False	trusted edits
13367715	True	NULL
12625363	False	trusted edits
12673576	True	NULL
13424227	False	trusted group
13515824	False	trusted edits
12562971	True	NULL
13118459	True	NULL
12904432	True	NULL
12859227	False	trusted edits
12521125	False	trusted group
13423532	True	NULL
13210041	False	trusted group
13460710	True	NULL
13102812	True	reverted edit
12984429	False	trusted edits
13188288	False	trusted edits
13480242	True	reverted edit
12622318	False	trusted edits
13338248	True	NULL
13030757	True	NULL
12765513	True	NULL
12934203	True	NULL
13240804	True	NULL
13404330	True	NULL
12592714	True	NULL
13156421	False	trusted edits
12782324	True	NULL
13115506	True	NULL
12939275	False	trusted edits
13071133	True	reverted edit
13295450	False	trusted group
12461987	True	reverted edit
12518293	False	trusted group
12703116	True	NULL
12921267	False	trusted group
13003869	False	trusted group
13187883	True	NULL
13267699	True	NULL
12719857	True	NULL
12489794	False	trusted group
13510460	False	trusted edits
12978853	True	reverted edit
12945156	False	trusted edits
13030423	False	trusted group
12626735	True	NULL
12898940	True	reverted edit
13228943	True	NULL
13192235	True	NULL
12501223	False	trusted group
13071299	True	blocked user
13100368	True	reverted edit
12747686	True	NULL
13358086	False	trusted group
13127557	False	trusted group
13066129	True	NULL
12916119	False	trusted edits
12768321	True	NULL
12985821	True	NULL
13286603	False	trusted group
13368211	True	NULL
12614337	False	trusted group
12438427	True	NULL
13425964	False	trusted edits
13092750	False	trusted group
13097805	True	NULL
12642881	True	NULL
13464297	False	trusted edits
12968646	False	trusted edits
13189791	True	reverted edit
13415769	True	NULL
12842306	False	trusted group
13487246	True	NULL
12959913	True	NULL
12694199	True	NULL
13002302	False	trusted edits
12537408	True	NULL
12948320	True	blocked user
13144725	True	NULL
13401285	False	trusted group
13207861	False	trusted group
12675912	False	trusted group
13429470	False	trusted edits
13448412	True	NULL
12832846	True	NULL
13452658	False	trusted group
12903488	False	trusted group
13492815	True	NULL
12514493	False	trusted group
12827286	False	trusted edits
12619800	True	NULL
12961634	True	NULL
12974488	False	trusted group
12662848	True	NULL
13192239	False	trusted edits
12969995	True	NULL
13059954	True	reverted edit
13387955	False	trusted group
13160583	False	trusted edits
12971757	False	trusted edits
12985277	False	trusted group
12571627	True	reverted edit
12630722	True	NULL
13354424	True	NULL
13435317	False	trusted edits
12641674	False	trusted group
12774351	False	trusted edits
13032661	True	reverted edit
13486570	False	trusted edits
12892089	True	NULL
12826454	False	trusted group
12621797	False	trusted edits
12767740	True	NULL
13510372	True	NULL
12474090	False	trusted group
13419712	False	trusted group
13372824	False	trusted edits
13095322	False	trusted edits
12846009	False	trusted edits
12697334	False	trusted edits
13046531	True	NULL
13426229	True	NULL
13164204	True	NULL
12980917	True	NULL
12427097	False	trusted edits
12822830	False	trusted group
13009726	True	NULL
13500917	True	NULL
13050002	True	NULL
13193809	False	trusted edits
12690211	False	trusted edits
12691585	False	trusted edits
13008234	False	trusted group
12473803	False	trusted group
12668702	False	trusted edits
12905079	True	NULL
12555928	False	trusted edits
13005608	True	NULL
12501385	False	trusted group
13232557	True	NULL
13415398	True	NULL
13270429	True	NULL
12692685	True	NULL
13136029	True	reverted edit
13043833	False	trusted edits
13251264	True	NULL
12452385	False	trusted group
12782741	True	NULL
13022163	False	trusted group
12989558	True	NULL
12940540	True	NULL
12774170	True	NULL
12531518	True	NULL
13061402	True	NULL
12455848	True	reverted edit
12930836	True	NULL
12617070	True	NULL
13263215	True	NULL
13303686	False	trusted edits
12514086	False	trusted group
13146918	True	NULL
13232013	False	trusted edits
12706426	True	NULL
13097920	False	trusted edits
13312049	True	NULL
12456829	False	trusted group
12460178	False	trusted edits
12951910	True	reverted edit
12846022	True	reverted edit
12597702	True	NULL
12868839	False	trusted edits
13382337	False	trusted edits
12482770	False	trusted group
13443818	True	NULL
12602486	True	reverted edit
12803620	True	NULL
12554738	True	NULL
12858701	False	trusted edits
12773900	True	NULL
12891095	False	trusted edits
13223381	False	trusted group
12431647	False	trusted edits
13175731	True	NULL
12461898	True	NULL
13412332	False	trusted edits
13166344	False	trusted group
13274071	True	reverted edit
12861981	False	trusted edits
12855026	False	trusted edits
12671932	True	NULL
13202742	False	trusted edits
13359695	True	NULL
12751630	False	trusted group
12614120	True	NULL
13330670	True	NULL
12458580	True	reverted edit
13317840	False	trusted edits
12977639	False	trusted edits
13341661	True	NULL
12900590	False	trusted group
12551360	True	NULL
12718050	True	NULL
12763903	True	NULL
13280538	False	trusted group
13340754	False	trusted edits
12932217	False	trusted group
13029452	True	NULL
12701564	True	NULL
12591188	True	NULL
12966500	True	reverted edit
13359904	False	trusted edits
13370136	True	NULL
13326468	True	reverted edit
13000330	False	trusted group
12441566	True	NULL
12928451	False	trusted edits
12653525	True	NULL
12881084	True	reverted edit
12927327	True	NULL
12857383	False	trusted group
12422374	False	trusted edits
13357710	False	trusted edits
13178628	False	trusted edits
13332590	False	trusted group
13348818	False	trusted group
13238442	False	trusted group
13479961	False	trusted group
13451048	False	trusted edits
13480253	True	reverted edit
12755736	True	reverted edit
13160276	False	trusted edits
12751989	True	NULL
13330484	True	NULL
13463065	False	trusted edits
13060316	True	NULL
13135309	False	trusted edits
12755091	True	NULL
12688851	True	NULL
13498040	False	trusted edits
12603689	False	trusted group
12611873	True	NULL
13500554	False	trusted edits
13491797	True	NULL
12612122	True	NULL
12611753	True	NULL
12451529	True	NULL
12787449	True	NULL
13059602	False	trusted edits
13094690	True	NULL
12595317	False	trusted edits
12656615	False	trusted edits
13141544	True	NULL
13430294	False	trusted edits
12961521	True	blocked user
13194331	False	trusted edits
13133737	False	trusted edits
13327190	True	NULL
13468879	True	blocked user
13110397	False	trusted edits
12663248	True	NULL
13449452	True	NULL
12482013	False	trusted group
12561180	False	trusted edits
13282893	False	trusted group
12678818	True	NULL
12831413	True	NULL
12560621	False	trusted group
12726255	False	trusted edits
13033104	True	reverted edit
12471246	False	trusted group
13045444	False	trusted edits
13145320	True	reverted edit
12967872	False	trusted edits
13209814	True	NULL
13331675	False	trusted edits
13258702	True	reverted edit
13346568	False	trusted edits
13324221	False	trusted group
12994350	True	NULL
12629013	False	trusted group
13139884	True	NULL
12878185	False	trusted group
13005959	False	trusted edits
12899435	False	trusted edits
12828600	False	trusted group
12794254	True	NULL
12951071	False	trusted edits
12816304	False	trusted edits
13447658	False	trusted group
13252365	False	trusted group
13501058	True	NULL
13184591	False	trusted edits
12797609	True	NULL
13251094	False	trusted edits
13039847	True	NULL
13065949	True	NULL
13048793	True	NULL
12759389	False	trusted edits
13158025	True	NULL
13435365	False	trusted group
12824402	False	trusted group
12740781	True	NULL
13327933	False	trusted edits
13181254	False	trusted group
12973194	False	trusted edits
12868809	True	NULL
12550878	True	NULL
13505921	False	trusted group
12811922	False	trusted group
13268134	False	trusted edits
12711187	True	NULL
13314274	False	trusted group
12858920	True	NULL
12885275	False	trusted edits
12787220	True	NULL
13388492	False	trusted group
13041200	False	trusted edits
12689454	True	NULL
13129795	True	NULL
13055140	True	reverted edit
12823915	False	trusted group
12736586	False	trusted edits
12969522	True	NULL
12898588	True	NULL
12437765	True	NULL
13028241	True	NULL
12673855	False	trusted group
12971751	False	trusted edits
13206643	True	NULL
13217365	True	NULL
13159673	True	NULL
13376749	True	NULL
13275631	False	trusted edits
12733333	True	NULL
12749153	False	trusted group
12523182	True	NULL
13291367	True	reverted edit
12818335	True	NULL
13341305	False	trusted group
13209547	False	trusted group
13469821	True	NULL
12571313	False	trusted edits
13045807	True	reverted edit
13295996	False	trusted group
12759343	True	NULL
13275357	False	trusted edits
12999825	False	trusted group
12564400	False	trusted edits
13414734	False	trusted group
13004863	False	trusted group
13245915	False	trusted group
12785997	False	trusted edits
12989093	False	trusted edits
12613461	True	NULL
12741388	False	trusted edits
12528399	False	trusted group
13031953	True	NULL
12808313	True	NULL
12678456	True	NULL
12883465	False	trusted group
12908013	False	trusted edits
13497381	False	trusted edits
12611585	True	NULL
12693364	True	NULL
13252769	False	trusted edits
13088098	True	NULL
12781257	True	NULL
12735685	False	trusted edits
12984324	False	trusted group
12860220	True	NULL
12576578	True	NULL
13075262	False	trusted group
13466084	True	NULL
13153615	False	trusted group
12996255	True	NULL
13494810	True	NULL
12889381	True	reverted edit
12770907	False	trusted edits
12599712	False	trusted edits
12562979	True	reverted edit
13299786	False	trusted edits
12913576	True	NULL
12871065	True	NULL
13077535	False	trusted group
13110084	True	NULL
12763128	True	NULL
12707589	True	NULL
12879921	False	trusted edits
13051344	False	trusted group
12810960	True	NULL
13102281	False	trusted group
13345179	False	trusted edits
13502316	True	NULL
13353704	False	trusted edits
13451540	True	NULL
12627499	False	trusted edits
12430020	True	NULL
12463218	True	NULL
13056156	False	trusted edits
13119624	False	trusted group
13447420	True	NULL
12508484	False	trusted group
12800379	False	trusted edits
13154608	True	NULL
12799655	True	NULL
12462679	False	trusted group
13414012	True	NULL
12864981	False	trusted group
13311470	False	trusted group
12944145	True	NULL
13119730	False	trusted group
12907351	False	trusted edits
12813201	True	NULL
12810463	True	NULL
13157363	False	trusted group
13207370	True	reverted edit
12607464	True	NULL
12817725	False	trusted edits
13437025	True	NULL
12814511	True	NULL
12515023	False	trusted group
13160943	True	NULL
12635380	False	trusted group
12429549	False	trusted group
13414974	True	NULL
13297427	False	trusted group
12554422	True	NULL
12937745	True	NULL
12855111	True	NULL
13501535	False	trusted edits
12683658	False	trusted edits
13308156	False	trusted edits
12903013	False	trusted edits
13294500	False	trusted group
13315975	False	trusted group
13066419	True	NULL
12667370	True	NULL
12565402	True	NULL
13018176	False	trusted group
12604586	True	reverted edit
13040835	True	reverted edit
12534274	True	NULL
12930615	True	NULL
12890511	True	NULL
13411714	False	trusted group
13349193	False	trusted group
12443461	True	NULL
13466279	False	trusted group
13398619	True	NULL
13493145	True	NULL
12780910	False	trusted group
13206178	False	trusted group
12553325	True	NULL
12962192	True	NULL
13134709	False	trusted group
12823465	True	NULL
12562527	False	trusted edits
12841176	False	trusted edits
13429291	False	trusted edits
13293741	True	NULL
13013610	False	trusted edits
12542968	True	NULL
13022398	True	NULL
13223120	True	reverted edit
13505931	True	reverted edit
13381908	True	NULL
13507278	True	NULL
12903772	False	trusted edits
13311151	False	trusted group
13128790	True	NULL
12740322	False	trusted edits
13506691	True	NULL
12704744	True	NULL
13090690	True	NULL
13420545	False	trusted edits
12717322	False	trusted edits
13497149	False	trusted edits
12930179	True	NULL
12584422	False	trusted group
13185396	True	NULL
13278119	False	trusted edits
13182402	True	NULL
13179385	False	trusted group
12627195	False	trusted group
12520051	False	trusted group
12651482	True	NULL
13361916	False	trusted edits
13110545	False	trusted edits
13091015	False	trusted edits
13228826	False	trusted edits
13036635	False	trusted edits
12609095	True	NULL
12667892	False	trusted edits
12607343	True	reverted edit
13407641	True	NULL
13265849	True	NULL
13105186	True	reverted edit
13349186	False	trusted group
12857845	False	trusted edits
12749408	False	trusted edits
13328408	False	trusted group
12801231	True	NULL
13165309	False	trusted group
13205462	True	NULL
12928221	True	reverted edit
13066914	True	NULL
13511626	False	trusted group
12566543	True	NULL
13276636	False	trusted edits
12434650	False	trusted group
12849732	False	trusted edits
13379255	True	NULL
13004693	True	NULL
12568303	False	trusted group
13345067	False	trusted edits
13404728	False	trusted edits
12758280	False	trusted edits
12430717	True	reverted edit
12630139	False	trusted edits
12531259	False	trusted edits
12938717	True	NULL
12572315	False	trusted group
13048414	False	trusted group
13493419	False	trusted group
13450314	False	trusted edits
13345600	True	NULL
13486502	False	trusted group
12425637	True	NULL
12622703	False	trusted edits
12841703	True	NULL
12539401	True	NULL
12460034	True	NULL
12700725	True	NULL
13212746	True	NULL
13226015	True	NULL
13403899	False	trusted edits
12435835	False	trusted group
12774424	True	NULL
13155729	True	NULL
13080745	False	trusted group
12578846	False	trusted edits
12454291	True	NULL
12558804	True	NULL
12750795	False	trusted group
13367295	False	trusted group
13043476	True	NULL
12594440	True	NULL
12585704	True	NULL
13106106	True	NULL
12738205	True	NULL
13037119	True	NULL
13237866	False	trusted group
12631884	True	NULL
12569185	True	NULL
13181155	True	NULL
13403315	False	trusted edits
13368437	False	trusted edits
12643743	False	trusted group
12651004	True	NULL
13040124	False	trusted group
12570941	True	NULL
12812956	False	trusted group
13464256	True	NULL
13340481	True	NULL
12476937	False	trusted group
13247043	True	NULL
13314295	False	trusted group
12434311	False	trusted group
13433484	True	NULL
12901912	True	NULL
12743580	True	NULL
12479184	False	trusted group
12521961	True	NULL
12553230	False	trusted edits
13392301	False	trusted edits
13445332	True	NULL
12461687	True	reverted edit
13208797	True	NULL
12841991	False	trusted edits
12829577	False	trusted edits
12941188	False	trusted edits
13445355	False	trusted edits
12683437	True	NULL
12944713	True	NULL
12995394	True	NULL
13161467	False	trusted group
12841637	True	NULL
12615849	True	reverted edit
13515012	False	trusted group
13423139	True	NULL
13438071	True	NULL
13508241	False	trusted edits
12666757	False	trusted edits
12707484	True	NULL
13321554	False	trusted group
12743786	True	NULL
13132824	False	trusted edits
13254793	True	NULL
13171144	True	NULL
13119283	True	NULL
12645311	True	NULL
13150814	True	NULL
12969068	True	NULL
12443310	False	trusted group
13430304	True	NULL
12645908	False	trusted edits
13063994	True	reverted edit
13433560	False	trusted group
12740722	False	trusted edits
12633579	True	reverted edit
13436147	True	NULL
13199492	True	reverted edit
12696704	True	NULL
12750309	False	trusted group
13260890	False	trusted edits
12761495	False	trusted edits
12712867	True	NULL
13142495	False	trusted group
12710997	True	NULL
12794304	True	NULL
12534517	True	reverted edit
12455473	True	NULL
13468895	False	trusted group
12425814	False	trusted edits
12894036	True	NULL
13098649	True	NULL
13013512	False	trusted edits
13165335	False	trusted group
12854197	True	NULL
12774387	True	NULL
13059942	True	NULL
13204163	False	trusted group
12791167	True	NULL
12875174	False	trusted edits
13444529	True	NULL
13480509	True	reverted edit
13146010	False	trusted edits
12614892	True	reverted edit
13323242	False	trusted group
12754645	False	trusted group
13299057	True	reverted edit
12500903	False	trusted group
13336156	True	NULL
13087177	True	NULL
12758017	True	NULL
12469402	False	trusted group
13010105	False	trusted edits
13084568	False	trusted group
13492354	True	NULL
13050744	False	trusted group
12582191	True	NULL
13123208	False	trusted edits
12772890	True	NULL
12673545	True	NULL
13445913	False	trusted edits
13073652	False	trusted group
13082434	True	NULL
13341455	True	NULL
13177088	True	NULL
12584814	False	trusted edits
13061794	True	NULL
13103755	False	trusted edits
12856670	True	NULL
12540034	True	NULL
12598314	False	trusted group
13104964	False	trusted group
13179322	False	trusted edits
12543393	False	trusted edits
13329706	False	trusted group
12653337	True	NULL
13463113	True	NULL
13116100	True	reverted edit
13283319	False	trusted group
12940518	False	trusted edits
13202287	False	trusted edits
13060180	False	trusted edits
12962371	False	trusted edits
12715808	True	NULL
13452068	False	trusted group
13402064	False	trusted edits
12957396	True	NULL
13179286	False	trusted edits
12985841	True	NULL
12895396	False	trusted edits
12868969	True	NULL
12672171	False	trusted edits
12784690	False	trusted edits
12580165	True	NULL
13084482	False	trusted group
13426330	False	trusted edits
12807153	False	trusted edits
13108975	False	trusted group
13189055	False	trusted edits
13432432	False	trusted edits
12569234	True	NULL
13009411	False	trusted edits
12938662	False	trusted group
12794460	True	NULL
13385409	True	NULL
13098008	True	NULL
13190644	False	trusted edits
13455374	False	trusted edits
13310901	False	trusted group
12688802	True	NULL
12580953	False	trusted group
13293302	True	NULL
12433551	True	NULL
13158216	False	trusted edits
12998523	False	trusted group
13309905	False	trusted group
12972091	True	NULL
13248371	True	NULL
12706474	False	trusted edits
12469043	False	trusted group
13126536	False	trusted edits
12534812	False	trusted group
12616684	True	NULL
12428463	True	NULL
13230115	True	NULL
12726336	True	NULL
12901051	False	trusted group
12995832	False	trusted edits
13360895	False	trusted group
13101824	True	reverted edit
12531766	False	trusted edits
13494506	True	NULL
12434735	False	trusted group
13202468	False	trusted edits
12995232	False	trusted edits
12641435	False	trusted group
13117841	False	trusted edits
13238503	True	NULL
13349116	False	trusted group
13477196	False	trusted group
13299016	True	NULL
12748558	True	NULL
12690472	True	NULL
12752141	False	trusted edits
12630626	False	trusted group
12665937	True	NULL
13455827	False	trusted group
13173656	False	trusted group
13111578	False	trusted edits
13362517	False	trusted group
12526334	True	NULL
13247294	False	trusted edits
12618223	False	trusted edits
12688347	True	NULL
12747078	True	NULL
13330049	True	NULL
13409764	True	NULL
12426349	True	NULL
13062555	False	trusted group
13282575	False	trusted group
13442051	False	trusted edits
12915661	True	NULL
12681307	False	trusted group
13468929	False	trusted group
12809053	True	NULL
12909054	False	trusted group
13024462	False	trusted edits
12700441	True	NULL
13056269	True	reverted edit
12632529	True	NULL
13088855	False	trusted edits
13293275	False	trusted group
12917122	False	trusted group
12575822	False	trusted edits
13069033	False	trusted edits
12848368	False	trusted edits
13003124	True	NULL
13221405	True	NULL
12600869	True	NULL
12565639	True	NULL
12982528	True	reverted edit
12777578	True	NULL
12545518	True	NULL
13220110	True	NULL
12593656	False	trusted edits
13110450	True	NULL
13340197	False	trusted edits
12620396	True	NULL
13321936	False	trusted group
13191983	True	NULL
13060383	False	trusted edits
13141717	False	trusted group
13378547	True	NULL
12849445	False	trusted edits
12880383	True	NULL
12858619	False	trusted group
12960320	True	NULL
12956529	True	NULL
13372161	False	trusted group
12880905	True	NULL
12539008	True	NULL
13300823	True	NULL
12564698	True	NULL
12634753	True	NULL
13091189	False	trusted edits
12506429	False	trusted group
13436284	False	trusted edits
13390242	False	trusted group
13302300	True	NULL
13308202	True	NULL
12860759	False	trusted group
13163058	True	NULL
13208866	True	NULL
12509201	False	trusted group
12495786	True	NULL
13377495	False	trusted group
13102277	True	reverted edit
13357210	True	NULL
12712021	False	trusted group
13438667	False	trusted group
12895880	False	trusted edits
12920713	False	trusted edits
12710205	True	blocked user
13052430	False	trusted edits
12843410	True	NULL
12997736	True	NULL
12612373	True	NULL
12937134	False	trusted group
12936071	False	trusted edits
13325036	False	trusted group
12604179	False	trusted edits
12668392	False	trusted edits
13424188	False	trusted group
12561638	True	NULL
12592142	True	NULL
13166197	True	NULL
13505723	False	trusted group
13104215	True	NULL
13377675	True	reverted edit
12980630	False	trusted edits
12820242	False	trusted group
12505729	False	trusted group
12474840	False	trusted group
13180185	False	trusted edits
13061394	True	NULL
12783378	True	NULL
13055438	True	NULL
12597583	True	NULL
13139821	True	NULL
12546002	False	trusted edits
13339485	False	trusted edits
12727744	True	NULL
12456832	False	trusted edits
12739899	True	NULL
13438417	True	NULL
13172820	False	trusted edits
13464193	False	trusted edits
12715259	False	trusted edits
12559210	True	blocked user
13200649	False	trusted edits
13003733	True	reverted edit
12815516	True	NULL
13270924	False	trusted group
12536463	False	trusted edits
12928425	False	trusted group
12586410	False	trusted edits
12846758	True	reverted edit
13100340	True	NULL
12788681	False	trusted group
12884448	True	reverted edit
13016730	False	trusted group
12787150	True	NULL
13132919	False	trusted edits
12646957	True	NULL
12591336	False	trusted edits
13145412	True	NULL
13416593	False	trusted group
12589194	True	NULL
13474199	True	NULL
12953856	False	trusted edits
12561068	True	NULL
12808075	True	NULL
12928376	True	NULL
12443401	True	NULL
12505496	False	trusted group
12918299	True	NULL
13418238	False	trusted group
13076068	False	trusted group
13493087	True	NULL
13430443	False	trusted group
12555570	True	NULL
12908613	False	trusted group
13386360	False	trusted edits
12911757	False	trusted edits
12558044	True	NULL
12641857	False	trusted edits
12751555	False	trusted group
12556678	False	trusted group
12752400	True	NULL
13412537	True	NULL
12534032	True	NULL
12678321	True	NULL
12986648	True	reverted edit
12523411	False	trusted edits
13318716	False	trusted group
12616966	False	trusted edits
12584634	True	NULL
13448019	False	trusted edits
13087496	False	trusted edits
12780918	True	NULL
13298649	True	reverted edit
12541111	True	NULL
13370821	True	reverted edit
12444004	False	trusted group
12555348	True	NULL
12469081	False	trusted group
13478618	False	trusted edits
12459198	True	NULL
13132912	True	NULL
13099353	True	NULL
12739538	False	trusted group
12972832	False	trusted edits
13352455	False	trusted group
13131438	True	NULL
12592646	False	trusted edits
12964577	False	trusted edits
12708700	True	NULL
12830598	True	NULL
12887665	False	trusted edits
13272147	False	trusted group
13467868	False	trusted group
13117463	False	trusted edits
12508104	False	trusted group
13407750	False	trusted group
12724113	False	trusted edits
12446453	True	NULL
12713329	False	trusted edits
13500387	True	NULL
13240076	True	NULL
13372697	False	trusted group
13487910	True	NULL
12526577	True	NULL
12753463	False	trusted edits
12927625	True	NULL
13280205	True	NULL
13472298	True	NULL
13284910	False	trusted group
12812292	True	NULL
13290035	True	NULL
12499266	False	trusted group
13030945	False	trusted edits
12979710	False	trusted edits
12738247	False	trusted group
13458536	True	reverted edit
13249973	False	trusted group
12829158	False	trusted group
12721666	True	NULL
12792147	False	trusted group
12686695	True	NULL
12924785	True	NULL
12892736	True	NULL
13413837	False	trusted group
13168647	False	trusted edits
12906779	True	NULL
13076950	False	trusted group
13423538	False	trusted edits
12782237	True	NULL
12852800	False	trusted edits
12587255	False	trusted edits
12673031	True	NULL
13247024	True	blocked user
13238228	True	NULL
12700605	True	NULL
12495840	False	trusted edits
13184646	True	NULL
12990100	False	trusted edits
12447240	False	trusted edits
12778588	False	trusted edits
12564699	True	NULL
12929729	False	trusted edits
12738677	True	NULL
13331212	False	trusted edits
12600621	False	trusted edits
12548849	False	trusted edits
12597030	False	trusted edits
12925743	True	NULL
13354932	True	NULL
13249359	True	NULL
12580341	True	NULL
12567786	False	trusted edits
12577873	True	NULL
12562763	False	trusted edits
13249230	True	NULL
13493023	True	NULL
12690570	True	NULL
13237140	False	trusted edits
12657770	False	trusted edits
12519326	False	trusted group
13150093	False	trusted group
12638051	False	trusted edits
12684598	True	NULL
12896254	False	trusted group
13466058	True	NULL
13393267	True	NULL
12979529	False	trusted group
12875844	True	reverted edit
13384456	False	trusted edits
12813573	True	reverted edit
12613352	False	trusted edits
12759018	True	NULL
13372925	False	trusted group
13405017	True	NULL
12639960	True	NULL
13411545	True	NULL
13087066	True	NULL
13062006	True	NULL
13369538	False	trusted group
12789131	True	NULL
12939710	True	NULL
13341131	True	NULL
13128495	True	NULL
12824588	False	trusted group
13501055	True	NULL
13168628	False	trusted edits
13386507	True	reverted edit
12842288	True	NULL
12883466	False	trusted edits
12729282	True	NULL
12842539	False	trusted edits
12669987	False	trusted edits
12774076	False	trusted edits
13254352	False	trusted edits
12507270	False	trusted group
13203332	False	trusted group
13040074	False	trusted edits
13045029	True	NULL
13157518	False	trusted group
13084959	False	trusted group
12628027	False	trusted group
13039831	True	NULL
12548483	True	NULL
13149055	True	NULL
13211228	False	trusted edits
12460416	False	trusted edits
13094841	False	trusted group
12587945	False	trusted edits
13027280	True	NULL
13158970	True	NULL
12552675	True	NULL
12541126	True	NULL
13412103	False	trusted edits
13423751	True	NULL
13303660	True	NULL
12608930	True	NULL
13352798	False	trusted edits
12805064	True	NULL
12675914	True	reverted edit
13156809	False	trusted edits
12651538	True	NULL
13011390	False	trusted edits
12639535	True	NULL
12728354	True	NULL
13314026	False	trusted group
13244464	True	NULL
13263572	False	trusted edits
13378833	False	trusted edits
12683065	False	trusted edits
12549871	False	trusted edits
12925265	True	NULL
12952293	False	trusted edits
12990728	True	NULL
12626606	True	NULL
13303824	True	NULL
12629456	True	NULL
12440483	True	NULL
12831919	False	trusted edits
13354258	True	NULL
12967653	True	NULL
13030812	True	NULL
13468779	True	NULL
12977556	True	NULL
13450121	False	trusted edits
12571862	False	trusted edits
13137422	False	trusted group
12490834	False	trusted group
13475533	True	NULL
13302366	False	trusted group
13378899	False	trusted edits
13175880	True	reverted edit
13309344	False	trusted group
13399674	True	NULL
13205019	True	NULL
12561517	True	NULL
12568989	False	trusted edits
13289128	False	trusted edits
13317617	False	trusted group
13149166	False	trusted edits
13172233	False	trusted group
12942043	False	trusted group
12886961	True	NULL
12852236	False	trusted group
13448075	False	trusted edits
12647164	True	NULL
12695195	True	NULL
12921867	True	NULL
12680712	True	NULL
12732148	False	trusted edits
13234706	False	trusted group
13058775	True	NULL
13293835	False	trusted edits
13347209	False	trusted group
13228515	False	trusted edits
12802135	True	NULL
12796433	True	NULL
12468759	False	trusted group
12622903	False	trusted edits
12607048	False	trusted edits
12895180	True	NULL
12719566	True	NULL
12831689	False	trusted edits
13165530	False	trusted edits
13450983	True	reverted edit
12786744	True	NULL
13051608	True	NULL
13336054	False	trusted group
13508153	False	trusted group
12871524	False	trusted edits
13008587	False	trusted edits
12949413	True	reverted edit
12821691	False	trusted group
12619203	True	NULL
12568166	True	NULL
13285114	True	NULL
12575479	True	NULL
13489540	False	trusted edits
13443053	False	trusted group
12603050	True	reverted edit
13411920	False	trusted edits
13058219	False	trusted group
13119517	False	trusted group
12998013	True	NULL
13212339	False	trusted edits
12673191	False	trusted group
12600265	True	NULL
12775103	True	NULL
12652520	False	trusted edits
13319166	True	NULL
13361907	False	trusted edits
12656505	True	NULL
12674398	False	trusted edits
13060693	False	trusted edits
12789388	True	NULL
13468709	True	NULL
12854325	True	NULL
12943278	False	trusted edits
13001401	False	trusted group
12677350	True	NULL
12724334	False	trusted edits
12911609	True	NULL
12655184	False	trusted edits
13390785	False	trusted group
12645091	True	NULL
12727457	True	NULL
12899526	True	NULL
13200672	False	trusted edits
13252652	False	trusted edits
12593996	False	trusted group
13429921	False	trusted edits
12955668	False	trusted group
13118603	True	reverted edit
12779834	True	NULL
12528324	True	NULL
13154082	False	trusted edits
12714991	True	NULL
13359335	True	NULL
13459783	True	NULL
12769451	False	trusted edits
13114731	False	trusted edits
13429837	False	trusted group
13412187	True	NULL
13371359	False	trusted edits
13218881	True	NULL
13322733	False	trusted group
13418943	False	trusted group
12591518	True	NULL
12457191	False	trusted edits
12461603	False	trusted edits
13376721	True	reverted edit
13233449	False	trusted edits
12911255	True	NULL
12499035	False	trusted group
12581117	False	trusted group
12881533	False	trusted edits
12799226	True	reverted edit
13148821	False	trusted edits
12553513	False	trusted edits
13163238	True	NULL
13301973	True	NULL
12574424	False	trusted group
12553377	False	trusted edits
13044560	False	trusted group
12813616	True	NULL
12863026	True	NULL
13224431	True	NULL
12575105	True	reverted edit
12533365	False	trusted group
13301943	True	NULL
12576679	True	NULL
12612933	True	NULL
13035419	False	trusted edits
13242137	True	reverted edit
13114740	True	NULL
13387850	False	trusted group
12575581	True	NULL
13469378	False	trusted edits
12573772	False	trusted edits
13222265	True	NULL
12698371	False	trusted edits
12732764	True	NULL
12431921	False	trusted edits
12632648	False	trusted edits
12767538	False	trusted edits
13447398	False	trusted edits
13412958	True	NULL
12692492	True	NULL
13456966	False	trusted group
13325715	True	NULL
12514310	False	trusted group
13006019	True	NULL
12682183	False	trusted edits
12523126	True	reverted edit
